,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
158345,WY,"Cheyenne, WY",Logisticians,detailed,"67,100"
158346,WY,"Cheyenne, WY",Management Analysts,detailed,"95,950"
158347,WY,"Cheyenne, WY",Training and Development Specialists,detailed,"53,040"
158348,WY,"Cheyenne, WY",Market Research Analysts and Marketing Specialists,detailed,"53,760"
158349,WY,"Cheyenne, WY","Business Operations Specialists, All Other",detailed,"78,940"
158350,WY,"Cheyenne, WY",Accountants and Auditors,detailed,"62,210"
158351,WY,"Cheyenne, WY",Appraisers and Assessors of Real Estate,detailed,"52,240"
158352,WY,"Cheyenne, WY",Budget Analysts,detailed,"65,400"
158353,WY,"Cheyenne, WY",Personal Financial Advisors,detailed,*
158354,WY,"Cheyenne, WY",Insurance Underwriters,detailed,"59,540"
158355,WY,"Cheyenne, WY",Loan Officers,detailed,"56,140"
158356,WY,"Cheyenne, WY","Financial Specialists, All Other",detailed,"61,870"
158358,WY,"Cheyenne, WY",Computer Systems Analysts,detailed,"72,880"
158359,WY,"Cheyenne, WY",Computer Programmers,detailed,"59,260"
158360,WY,"Cheyenne, WY","Software Developers, Applications",detailed,"64,280"
158361,WY,"Cheyenne, WY",Database Administrators,detailed,"56,800"
158362,WY,"Cheyenne, WY",Network and Computer Systems Administrators,detailed,"57,180"
158363,WY,"Cheyenne, WY",Computer Network Architects,detailed,"85,440"
158364,WY,"Cheyenne, WY",Computer User Support Specialists,detailed,"50,940"
158365,WY,"Cheyenne, WY",Computer Network Support Specialists,detailed,"55,070"
158366,WY,"Cheyenne, WY","Computer Occupations, All Other",detailed,"65,660"
158368,WY,"Cheyenne, WY",Civil Engineers,detailed,"72,320"
158369,WY,"Cheyenne, WY",Electrical Engineers,detailed,"83,390"
158370,WY,"Cheyenne, WY","Electronics Engineers, Except Computer",detailed,"87,080"
158371,WY,"Cheyenne, WY",Environmental Engineers,detailed,"79,550"
158372,WY,"Cheyenne, WY",Mechanical Engineers,detailed,"93,550"
158373,WY,"Cheyenne, WY",Petroleum Engineers,detailed,"101,740"
158374,WY,"Cheyenne, WY","Engineers, All Other",detailed,"87,130"
158375,WY,"Cheyenne, WY",Architectural and Civil Drafters,detailed,"48,600"
158376,WY,"Cheyenne, WY",Civil Engineering Technicians,detailed,"43,970"
158378,WY,"Cheyenne, WY","Environmental Scientists and Specialists, Including Health",detailed,"65,910"
158379,WY,"Cheyenne, WY","Geoscientists, Except Hydrologists and Geographers",detailed,"61,410"
158380,WY,"Cheyenne, WY",Economists,detailed,"71,790"
158381,WY,"Cheyenne, WY","Clinical, Counseling, and School Psychologists",detailed,"89,410"
158383,WY,"Cheyenne, WY","Educational, Guidance, School, and Vocational Counselors",detailed,"57,640"
158384,WY,"Cheyenne, WY",Mental Health Counselors,detailed,"47,680"
158385,WY,"Cheyenne, WY",Rehabilitation Counselors,detailed,"37,810"
158386,WY,"Cheyenne, WY","Child, Family, and School Social Workers",detailed,"53,420"
158387,WY,"Cheyenne, WY",Health Educators,detailed,"53,450"
158388,WY,"Cheyenne, WY",Social and Human Service Assistants,detailed,"32,970"
158390,WY,"Cheyenne, WY",Lawyers,detailed,"98,420"
158391,WY,"Cheyenne, WY",Paralegals and Legal Assistants,detailed,"52,050"
158392,WY,"Cheyenne, WY","Title Examiners, Abstractors, and Searchers",detailed,"50,880"
158394,WY,"Cheyenne, WY","Health Specialties Teachers, Postsecondary",detailed,"51,850"
158395,WY,"Cheyenne, WY","Postsecondary Teachers, All Other",detailed,"53,520"
158396,WY,"Cheyenne, WY","Preschool Teachers, Except Special Education",detailed,"25,690"
158397,WY,"Cheyenne, WY","Secondary School Teachers, Except Special and Career/Technical Education",detailed,"60,530"
158398,WY,"Cheyenne, WY",Self-Enrichment Education Teachers,detailed,*
158399,WY,"Cheyenne, WY","Teachers and Instructors, All Other, Except Substitute Teachers",detailed,"37,280"
158400,WY,"Cheyenne, WY",Library Technicians,detailed,"28,850"
158401,WY,"Cheyenne, WY",Instructional Coordinators,detailed,"66,220"
158402,WY,"Cheyenne, WY",Teacher Assistants,detailed,"27,780"
158403,WY,"Cheyenne, WY","Education, Training, and Library Workers, All Other",detailed,"30,090"
158405,WY,"Cheyenne, WY",Coaches and Scouts,detailed,"32,980"
158406,WY,"Cheyenne, WY",Reporters and Correspondents,detailed,"37,650"
158407,WY,"Cheyenne, WY",Public Relations Specialists,detailed,"60,470"
158408,WY,"Cheyenne, WY",Broadcast Technicians,detailed,"38,130"
158410,WY,"Cheyenne, WY","Dentists, General",detailed,"202,000"
158411,WY,"Cheyenne, WY",Pharmacists,detailed,"114,850"
158412,WY,"Cheyenne, WY","Physicians and Surgeons, All Other",detailed,"250,610"
158413,WY,"Cheyenne, WY",Physician Assistants,detailed,"104,830"
158414,WY,"Cheyenne, WY",Occupational Therapists,detailed,"84,850"
158415,WY,"Cheyenne, WY",Physical Therapists,detailed,"85,640"
158416,WY,"Cheyenne, WY",Respiratory Therapists,detailed,"57,920"
158417,WY,"Cheyenne, WY",Speech-Language Pathologists,detailed,"75,450"
158418,WY,"Cheyenne, WY",Registered Nurses,detailed,"66,010"
158419,WY,"Cheyenne, WY",Nurse Practitioners,detailed,"112,620"
158420,WY,"Cheyenne, WY",Medical and Clinical Laboratory Technologists,detailed,"60,300"
158421,WY,"Cheyenne, WY",Medical and Clinical Laboratory Technicians,detailed,"36,510"
158422,WY,"Cheyenne, WY",Dental Hygienists,detailed,"70,250"
158423,WY,"Cheyenne, WY",Radiologic Technologists,detailed,"50,430"
158424,WY,"Cheyenne, WY",Emergency Medical Technicians and Paramedics,detailed,"33,800"
158425,WY,"Cheyenne, WY",Pharmacy Technicians,detailed,"34,880"
158426,WY,"Cheyenne, WY",Surgical Technologists,detailed,"50,470"
158427,WY,"Cheyenne, WY",Veterinary Technologists and Technicians,detailed,"28,200"
158428,WY,"Cheyenne, WY",Licensed Practical and Licensed Vocational Nurses,detailed,"41,890"
158429,WY,"Cheyenne, WY",Medical Records and Health Information Technicians,detailed,"41,660"
158430,WY,"Cheyenne, WY","Opticians, Dispensing",detailed,"31,820"
158431,WY,"Cheyenne, WY","Health Technologists and Technicians, All Other",detailed,"40,270"
158432,WY,"Cheyenne, WY",Occupational Health and Safety Specialists,detailed,"70,270"
158434,WY,"Cheyenne, WY",Home Health Aides,detailed,"29,960"
158435,WY,"Cheyenne, WY",Nursing Assistants,detailed,"27,610"
158436,WY,"Cheyenne, WY",Physical Therapist Assistants,detailed,"54,990"
158437,WY,"Cheyenne, WY",Dental Assistants,detailed,"33,660"
158438,WY,"Cheyenne, WY",Medical Assistants,detailed,"32,590"
158439,WY,"Cheyenne, WY",Medical Transcriptionists,detailed,"29,800"
158440,WY,"Cheyenne, WY",Phlebotomists,detailed,"30,320"
158441,WY,"Cheyenne, WY","Healthcare Support Workers, All Other",detailed,"42,890"
158443,WY,"Cheyenne, WY",First-Line Supervisors of Police and Detectives,detailed,"77,670"
158444,WY,"Cheyenne, WY",Firefighters,detailed,"45,610"
158445,WY,"Cheyenne, WY",Detectives and Criminal Investigators,detailed,"79,000"
158446,WY,"Cheyenne, WY",Police and Sheriff's Patrol Officers,detailed,"51,310"
158447,WY,"Cheyenne, WY",Security Guards,detailed,"34,240"
158448,WY,"Cheyenne, WY","Protective Service Workers, All Other",detailed,"40,720"
158450,WY,"Cheyenne, WY",First-Line Supervisors of Food Preparation and Serving Workers,detailed,"27,470"
158451,WY,"Cheyenne, WY","Cooks, Fast Food",detailed,"20,140"
158452,WY,"Cheyenne, WY","Cooks, Institution and Cafeteria",detailed,"25,430"
158453,WY,"Cheyenne, WY","Cooks, Restaurant",detailed,"23,990"
158454,WY,"Cheyenne, WY",Food Preparation Workers,detailed,"19,410"
158455,WY,"Cheyenne, WY",Bartenders,detailed,"17,860"
158456,WY,"Cheyenne, WY","Combined Food Preparation and Serving Workers, Including Fast Food",detailed,"18,890"
158457,WY,"Cheyenne, WY","Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,"17,830"
158458,WY,"Cheyenne, WY",Waiters and Waitresses,detailed,"20,540"
158459,WY,"Cheyenne, WY","Food Servers, Nonrestaurant",detailed,"23,730"
158460,WY,"Cheyenne, WY",Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,"18,320"
158461,WY,"Cheyenne, WY",Dishwashers,detailed,"18,740"
158462,WY,"Cheyenne, WY","Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,"17,680"
158464,WY,"Cheyenne, WY",First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,"41,290"
