,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
58157,KY,"Elizabethtown-Fort Knox, KY","Business Operations Specialists, All Other",detailed,"66,920"
58158,KY,"Elizabethtown-Fort Knox, KY",Accountants and Auditors,detailed,"60,020"
58159,KY,"Elizabethtown-Fort Knox, KY",Budget Analysts,detailed,"65,430"
58160,KY,"Elizabethtown-Fort Knox, KY",Financial Examiners,detailed,"85,930"
58161,KY,"Elizabethtown-Fort Knox, KY",Loan Officers,detailed,"63,630"
58162,KY,"Elizabethtown-Fort Knox, KY","Financial Specialists, All Other",detailed,"55,380"
58164,KY,"Elizabethtown-Fort Knox, KY",Computer Systems Analysts,detailed,"78,230"
58165,KY,"Elizabethtown-Fort Knox, KY",Computer Programmers,detailed,"74,050"
58166,KY,"Elizabethtown-Fort Knox, KY","Software Developers, Applications",detailed,"82,240"
58167,KY,"Elizabethtown-Fort Knox, KY","Software Developers, Systems Software",detailed,"85,970"
58168,KY,"Elizabethtown-Fort Knox, KY",Network and Computer Systems Administrators,detailed,"54,470"
58169,KY,"Elizabethtown-Fort Knox, KY",Computer User Support Specialists,detailed,"46,000"
58170,KY,"Elizabethtown-Fort Knox, KY",Computer Network Support Specialists,detailed,"52,870"
58171,KY,"Elizabethtown-Fort Knox, KY","Computer Occupations, All Other",detailed,"82,910"
58173,KY,"Elizabethtown-Fort Knox, KY",Civil Engineers,detailed,"75,470"
58174,KY,"Elizabethtown-Fort Knox, KY",Industrial Engineers,detailed,"79,940"
58175,KY,"Elizabethtown-Fort Knox, KY",Mechanical Engineers,detailed,"72,990"
58176,KY,"Elizabethtown-Fort Knox, KY",Mechanical Drafters,detailed,"36,280"
58177,KY,"Elizabethtown-Fort Knox, KY",Civil Engineering Technicians,detailed,"42,190"
58178,KY,"Elizabethtown-Fort Knox, KY",Mechanical Engineering Technicians,detailed,"41,770"
58180,KY,"Elizabethtown-Fort Knox, KY","Clinical, Counseling, and School Psychologists",detailed,"63,990"
58182,KY,"Elizabethtown-Fort Knox, KY","Educational, Guidance, School, and Vocational Counselors",detailed,"66,580"
58183,KY,"Elizabethtown-Fort Knox, KY",Mental Health Counselors,detailed,"46,610"
58184,KY,"Elizabethtown-Fort Knox, KY","Child, Family, and School Social Workers",detailed,"37,680"
58185,KY,"Elizabethtown-Fort Knox, KY",Healthcare Social Workers,detailed,"35,160"
