,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
127566,TN,"Chattanooga, TN-GA",Home Health Aides,detailed,"21,620"
127567,TN,"Chattanooga, TN-GA",Psychiatric Aides,detailed,"19,020"
127568,TN,"Chattanooga, TN-GA",Nursing Assistants,detailed,"23,460"
127569,TN,"Chattanooga, TN-GA",Occupational Therapy Assistants,detailed,"57,780"
127570,TN,"Chattanooga, TN-GA",Physical Therapist Assistants,detailed,"54,120"
127571,TN,"Chattanooga, TN-GA",Physical Therapist Aides,detailed,"21,090"
127572,TN,"Chattanooga, TN-GA",Massage Therapists,detailed,"34,400"
127573,TN,"Chattanooga, TN-GA",Dental Assistants,detailed,"35,080"
127574,TN,"Chattanooga, TN-GA",Medical Assistants,detailed,"30,040"
127575,TN,"Chattanooga, TN-GA",Medical Equipment Preparers,detailed,"29,710"
127576,TN,"Chattanooga, TN-GA",Medical Transcriptionists,detailed,"32,570"
127577,TN,"Chattanooga, TN-GA",Veterinary Assistants and Laboratory Animal Caretakers,detailed,"24,810"
127578,TN,"Chattanooga, TN-GA",Phlebotomists,detailed,"27,930"
127579,TN,"Chattanooga, TN-GA","Healthcare Support Workers, All Other",detailed,"25,790"
127581,TN,"Chattanooga, TN-GA",First-Line Supervisors of Police and Detectives,detailed,"58,020"
127582,TN,"Chattanooga, TN-GA",First-Line Supervisors of Fire Fighting and Prevention Workers,detailed,"40,210"
127583,TN,"Chattanooga, TN-GA","First-Line Supervisors of Protective Service Workers, All Other",detailed,"38,680"
127584,TN,"Chattanooga, TN-GA",Firefighters,detailed,"26,040"
127585,TN,"Chattanooga, TN-GA",Bailiffs,detailed,"31,960"
127586,TN,"Chattanooga, TN-GA",Detectives and Criminal Investigators,detailed,"55,150"
127587,TN,"Chattanooga, TN-GA",Police and Sheriff's Patrol Officers,detailed,"39,350"
127588,TN,"Chattanooga, TN-GA",Security Guards,detailed,"28,190"
127589,TN,"Chattanooga, TN-GA",Crossing Guards,detailed,"28,030"
127590,TN,"Chattanooga, TN-GA","Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,"17,360"
127591,TN,"Chattanooga, TN-GA",Transportation Security Screeners,detailed,"37,300"
127592,TN,"Chattanooga, TN-GA","Protective Service Workers, All Other",detailed,"43,850"
127594,TN,"Chattanooga, TN-GA",Chefs and Head Cooks,detailed,"33,480"
127595,TN,"Chattanooga, TN-GA",First-Line Supervisors of Food Preparation and Serving Workers,detailed,"28,170"
127596,TN,"Chattanooga, TN-GA","Cooks, Fast Food",detailed,"17,910"
127597,TN,"Chattanooga, TN-GA","Cooks, Institution and Cafeteria",detailed,"21,130"
127598,TN,"Chattanooga, TN-GA","Cooks, Restaurant",detailed,"22,790"
127599,TN,"Chattanooga, TN-GA","Cooks, Short Order",detailed,"17,770"
127600,TN,"Chattanooga, TN-GA",Food Preparation Workers,detailed,"19,060"
127601,TN,"Chattanooga, TN-GA",Bartenders,detailed,"20,530"
127602,TN,"Chattanooga, TN-GA","Combined Food Preparation and Serving Workers, Including Fast Food",detailed,"17,950"
127603,TN,"Chattanooga, TN-GA","Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,"17,420"
127604,TN,"Chattanooga, TN-GA",Waiters and Waitresses,detailed,"18,770"
127605,TN,"Chattanooga, TN-GA","Food Servers, Nonrestaurant",detailed,"19,310"
