,PRIM_STATE,AREA_NAME,OCC_TITLE,OCC_GROUP,A_MEAN
43852,IA,"Cedar Rapids, IA",Mental Health and Substance Abuse Social Workers,detailed,"48,380"
43853,IA,"Cedar Rapids, IA",Health Educators,detailed,"54,150"
43854,IA,"Cedar Rapids, IA",Social and Human Service Assistants,detailed,"26,870"
43855,IA,"Cedar Rapids, IA","Community and Social Service Specialists, All Other",detailed,"46,010"
43857,IA,"Cedar Rapids, IA",Lawyers,detailed,"104,870"
43858,IA,"Cedar Rapids, IA",Paralegals and Legal Assistants,detailed,"46,370"
43859,IA,"Cedar Rapids, IA","Title Examiners, Abstractors, and Searchers",detailed,"36,290"
43861,IA,"Cedar Rapids, IA","Business Teachers, Postsecondary",detailed,"71,760"
43862,IA,"Cedar Rapids, IA","Mathematical Science Teachers, Postsecondary",detailed,"76,770"
43863,IA,"Cedar Rapids, IA","Biological Science Teachers, Postsecondary",detailed,"78,780"
43864,IA,"Cedar Rapids, IA","Nursing Instructors and Teachers, Postsecondary",detailed,"65,370"
43865,IA,"Cedar Rapids, IA","Education Teachers, Postsecondary",detailed,"66,800"
43866,IA,"Cedar Rapids, IA","Art, Drama, and Music Teachers, Postsecondary",detailed,"68,090"
43867,IA,"Cedar Rapids, IA","English Language and Literature Teachers, Postsecondary",detailed,"73,700"
43868,IA,"Cedar Rapids, IA","Vocational Education Teachers, Postsecondary",detailed,*
43869,IA,"Cedar Rapids, IA","Postsecondary Teachers, All Other",detailed,"95,370"
43870,IA,"Cedar Rapids, IA","Preschool Teachers, Except Special Education",detailed,"25,290"
43871,IA,"Cedar Rapids, IA","Kindergarten Teachers, Except Special Education",detailed,"54,240"
43872,IA,"Cedar Rapids, IA","Elementary School Teachers, Except Special Education",detailed,"52,830"
43873,IA,"Cedar Rapids, IA","Middle School Teachers, Except Special and Career/Technical Education",detailed,"56,050"
43874,IA,"Cedar Rapids, IA","Career/Technical Education Teachers, Middle School",detailed,"55,330"
43875,IA,"Cedar Rapids, IA","Secondary School Teachers, Except Special and Career/Technical Education",detailed,"52,120"
43876,IA,"Cedar Rapids, IA","Career/Technical Education Teachers, Secondary School",detailed,"52,120"
43877,IA,"Cedar Rapids, IA","Special Education Teachers, Kindergarten and Elementary School",detailed,"53,440"
43878,IA,"Cedar Rapids, IA","Special Education Teachers, Middle School",detailed,"50,940"
43879,IA,"Cedar Rapids, IA","Special Education Teachers, Secondary School",detailed,"51,710"
43880,IA,"Cedar Rapids, IA",Self-Enrichment Education Teachers,detailed,"45,110"
43881,IA,"Cedar Rapids, IA","Teachers and Instructors, All Other, Except Substitute Teachers",detailed,"42,930"
43882,IA,"Cedar Rapids, IA",Substitute Teachers,detailed,"29,240"
43883,IA,"Cedar Rapids, IA",Librarians,detailed,"47,860"
43884,IA,"Cedar Rapids, IA",Library Technicians,detailed,"26,320"
43885,IA,"Cedar Rapids, IA",Instructional Coordinators,detailed,"65,290"
43886,IA,"Cedar Rapids, IA",Teacher Assistants,detailed,"27,550"
43887,IA,"Cedar Rapids, IA","Education, Training, and Library Workers, All Other",detailed,"39,610"
43889,IA,"Cedar Rapids, IA",Commercial and Industrial Designers,detailed,"68,280"
43890,IA,"Cedar Rapids, IA",Floral Designers,detailed,"24,420"
43891,IA,"Cedar Rapids, IA",Graphic Designers,detailed,*
43892,IA,"Cedar Rapids, IA",Merchandise Displayers and Window Trimmers,detailed,"31,490"
43893,IA,"Cedar Rapids, IA",Producers and Directors,detailed,"42,170"
43894,IA,"Cedar Rapids, IA",Coaches and Scouts,detailed,"34,770"
43895,IA,"Cedar Rapids, IA",Reporters and Correspondents,detailed,"26,250"
43896,IA,"Cedar Rapids, IA",Public Relations Specialists,detailed,"61,690"
43897,IA,"Cedar Rapids, IA",Editors,detailed,"42,500"
43898,IA,"Cedar Rapids, IA",Technical Writers,detailed,"58,250"
43899,IA,"Cedar Rapids, IA",Writers and Authors,detailed,"42,100"
