,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
129492,TN,28940,"Knoxville, TN",25-9031,Instructional Coordinators,detailed,"57,400"
129493,TN,28940,"Knoxville, TN",25-9041,Teacher Assistants,detailed,"19,420"
129494,TN,28940,"Knoxville, TN",25-9099,"Education, Training, and Library Workers, All Other",detailed,"50,060"
129495,TN,28940,"Knoxville, TN",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"43,470"
129496,TN,28940,"Knoxville, TN",27-1021,Commercial and Industrial Designers,detailed,"77,710"
129497,TN,28940,"Knoxville, TN",27-1023,Floral Designers,detailed,"24,230"
129498,TN,28940,"Knoxville, TN",27-1024,Graphic Designers,detailed,"46,770"
129499,TN,28940,"Knoxville, TN",27-1025,Interior Designers,detailed,"36,850"
129500,TN,28940,"Knoxville, TN",27-1026,Merchandise Displayers and Window Trimmers,detailed,"25,620"
129501,TN,28940,"Knoxville, TN",27-2012,Producers and Directors,detailed,"55,240"
129502,TN,28940,"Knoxville, TN",27-2022,Coaches and Scouts,detailed,"46,760"
129503,TN,28940,"Knoxville, TN",27-2042,Musicians and Singers,detailed,*
129504,TN,28940,"Knoxville, TN",27-3011,Radio and Television Announcers,detailed,"66,320"
129505,TN,28940,"Knoxville, TN",27-3012,Public Address System and Other Announcers,detailed,"18,880"
129506,TN,28940,"Knoxville, TN",27-3022,Reporters and Correspondents,detailed,"40,350"
129507,TN,28940,"Knoxville, TN",27-3031,Public Relations Specialists,detailed,"53,050"
129508,TN,28940,"Knoxville, TN",27-3041,Editors,detailed,"52,500"
129509,TN,28940,"Knoxville, TN",27-3042,Technical Writers,detailed,"66,780"
129510,TN,28940,"Knoxville, TN",27-3043,Writers and Authors,detailed,"42,490"
129511,TN,28940,"Knoxville, TN",27-3091,Interpreters and Translators,detailed,"45,470"
129512,TN,28940,"Knoxville, TN",27-3099,"Media and Communication Workers, All Other",detailed,"39,510"
129513,TN,28940,"Knoxville, TN",27-4011,Audio and Video Equipment Technicians,detailed,"37,550"
129514,TN,28940,"Knoxville, TN",27-4012,Broadcast Technicians,detailed,"43,100"
129515,TN,28940,"Knoxville, TN",27-4014,Sound Engineering Technicians,detailed,"34,950"
129516,TN,28940,"Knoxville, TN",27-4021,Photographers,detailed,"31,780"
129517,TN,28940,"Knoxville, TN",27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,"55,480"
129518,TN,28940,"Knoxville, TN",27-4032,Film and Video Editors,detailed,"42,170"
129519,TN,28940,"Knoxville, TN",29-0000,Healthcare Practitioners and Technical Occupations,major,"68,480"
129520,TN,28940,"Knoxville, TN",29-1011,Chiropractors,detailed,"67,860"
129521,TN,28940,"Knoxville, TN",29-1021,"Dentists, General",detailed,"163,890"
129522,TN,28940,"Knoxville, TN",29-1031,Dietitians and Nutritionists,detailed,"53,220"
129523,TN,28940,"Knoxville, TN",29-1041,Optometrists,detailed,"126,100"
