,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
27832,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"49,890"
27833,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"38,080"
27834,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-5111,Prepress Technicians and Workers,detailed,"51,970"
27835,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-5112,Printing Press Operators,detailed,"49,770"
27836,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-5113,Print Binding and Finishing Workers,detailed,"48,330"
27837,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-6011,Laundry and Dry-Cleaning Workers,detailed,"23,710"
27838,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"20,520"
27839,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-6031,Sewing Machine Operators,detailed,"27,520"
27840,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-6041,Shoe and Leather Workers and Repairers,detailed,"39,190"
27841,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"32,760"
27842,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-6093,Upholsterers,detailed,"33,330"
27843,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"29,500"
27844,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-7011,Cabinetmakers and Bench Carpenters,detailed,"43,370"
27845,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-7021,Furniture Finishers,detailed,"37,540"
27846,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"30,430"
27847,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"32,500"
27848,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-7099,"Woodworkers, All Other",detailed,"48,240"
27849,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-8012,Power Distributors and Dispatchers,detailed,"75,520"
27850,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-8013,Power Plant Operators,detailed,"77,730"
27851,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-8021,Stationary Engineers and Boiler Operators,detailed,"68,870"
27852,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"51,880"
27853,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-8092,Gas Plant Operators,detailed,"72,140"
27854,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"54,600"
27855,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-8099,"Plant and System Operators, All Other",detailed,*
27856,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-9011,Chemical Equipment Operators and Tenders,detailed,"34,120"
27857,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"48,430"
27858,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"34,850"
27859,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-9022,"Grinding and Polishing Workers, Hand",detailed,"38,760"
27860,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"42,690"
