,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,A_MEAN
25931,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9041,Industrial Machinery Mechanics,detailed,"56,800"
25932,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9043,"Maintenance Workers, Machinery",detailed,"47,660"
25933,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9051,Electrical Power-Line Installers and Repairers,detailed,"88,960"
25934,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9052,Telecommunications Line Installers and Repairers,detailed,"58,200"
25935,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9062,Medical Equipment Repairers,detailed,"53,210"
25936,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9071,"Maintenance and Repair Workers, General",detailed,"43,070"
25937,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,"38,290"
25938,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9094,Locksmiths and Safe Repairers,detailed,"55,580"
25939,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9096,Riggers,detailed,"48,090"
25940,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"35,230"
25941,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"45,660"
25942,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-0000,Production Occupations,major,"42,450"
25943,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"64,630"
25944,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"54,190"
25945,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-2021,"Coil Winders, Tapers, and Finishers",detailed,"36,760"
25946,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-2022,Electrical and Electronic Equipment Assemblers,detailed,"39,200"
25947,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-2023,Electromechanical Equipment Assemblers,detailed,"33,030"
25948,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-2031,Engine and Other Machine Assemblers,detailed,"41,830"
25949,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-2041,Structural Metal Fabricators and Fitters,detailed,"50,620"
25950,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-2092,Team Assemblers,detailed,"33,070"
25951,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-2099,"Assemblers and Fabricators, All Other",detailed,"34,930"
25952,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-3011,Bakers,detailed,"27,920"
25953,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-3021,Butchers and Meat Cutters,detailed,"38,880"
25954,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"24,490"
25955,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-3023,Slaughterers and Meat Packers,detailed,"27,370"
25956,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,"29,580"
25957,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-3092,Food Batchmakers,detailed,"24,570"
25958,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-3099,"Food Processing Workers, All Other",detailed,"23,710"
25959,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,"42,990"
25960,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",detailed,"60,230"
25961,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"37,070"
25962,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"39,980"
25963,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"37,630"
25964,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"33,680"
25965,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"41,700"
25966,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"40,790"
25967,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"42,440"
25968,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4041,Machinists,detailed,"47,590"
25969,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4061,"Model Makers, Metal and Plastic",detailed,"56,850"
25970,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"27,920"
25971,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"43,640"
25972,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4111,Tool and Die Makers,detailed,"53,380"
25973,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"45,850"
25974,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"37,340"
25975,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,"38,240"
25976,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"31,900"
25977,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"43,290"
25978,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-5111,Prepress Technicians and Workers,detailed,"45,990"
25979,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-5112,Printing Press Operators,detailed,"38,580"
